model,Recall@5,Recall@10,Recall@50,NDCG@5,NDCG@10,NDCG@50,MRR@5,MRR@10,MRR@50
ENS_BPR__CTR_m_synth_aspect_wMean_0.7_0.3,0.008134283282541252,0.012692186255937182,0.012692186255937182,0.005642876622199339,0.007107047066529243,0.0070699922570451965,0.006787949921752738,0.007842424919889708,0.007842424919889708
ENS_BPR__CTR_m_synth_aspect_wMean_0.9_0.1,0.008134283282541252,0.012692186255937182,0.012692186255937182,0.005642876622199339,0.007107047066529243,0.0070699922570451965,0.006787949921752738,0.007842424919889708,0.007842424919889708
ENS_BPR__CTR_l_synth_dense_wMean_0.1_0.9,0.004107981220657277,0.01267605633802817,0.01267605633802817,0.002368863401483885,0.005417680972812188,0.005417680972812188,0.002386541471048513,0.004159680304046501,0.004159680304046501
ENS_BPR__CTR_l_synth_dense_wMean_0.3_0.7,0.004107981220657277,0.01267605633802817,0.01267605633802817,0.002368863401483885,0.005417680972812188,0.005417680972812188,0.002386541471048513,0.004159680304046501,0.004159680304046501
ENS_BPR__CDL_meta_only_wBorda_0.1_0.9,0.006357589984350548,0.012666275430359938,0.012666275430359938,0.00559023017164294,0.007814653684219772,0.007740730997398425,0.006787949921752738,0.007997522170057381,0.007997522170057381
ENS_BPR__CDL_m_synth_dense_wBorda_0.3_0.7,0.00679773082942097,0.012662843532932486,0.012662843532932486,0.006039614094473115,0.008055818489421171,0.007962994171699957,0.007453051643192488,0.008650979953796855,0.008650979953796855
ENS_BPR__HFT_l_synth_dense_wBorda_0.7_0.3,0.005288039151085852,0.01262371990225956,0.01262371990225956,0.004614280675460737,0.006717980765135447,0.0066809259556514,0.006729264475743349,0.0076840673671659575,0.0076840673671659575
ENS_BPR__HFT_meta_only_wBorda_0.7_0.3,0.005170668259067073,0.01262371990225956,0.01262371990225956,0.004415242996309554,0.006680835678081029,0.006643780868596983,0.006338028169014085,0.007488449213801326,0.007488449213801326
ENS_BPR__CDL_meta_only_rrf_k120,0.008611856323123928,0.01256503445625017,0.01256503445625017,0.006124843992157949,0.007668185176017865,0.007615345630642612,0.006416275430359937,0.007740889783143305,0.007740889783143305
ENS_BPR__CDL_meta_only_rrf_k60,0.008611856323123928,0.01256503445625017,0.01256503445625017,0.006124843992157949,0.007668185176017865,0.007615345630642612,0.006416275430359937,0.007740889783143305,0.007740889783143305
ENS_BPR__CDL_meta_only_rrf_k90,0.008611856323123928,0.01256503445625017,0.01256503445625017,0.006124843992157949,0.007668185176017865,0.007615345630642612,0.006416275430359937,0.007740889783143305,0.007740889783143305
ENS_BPR__CDL_s_synth_dense_rrf_k120,0.008611856323123928,0.01256503445625017,0.01256503445625017,0.006144516835014661,0.007687858018874576,0.007635018473499323,0.00637715179968701,0.007701766152470379,0.007701766152470379
ENS_BPR__CDL_s_synth_dense_rrf_k60,0.008611856323123928,0.01256503445625017,0.01256503445625017,0.006144516835014661,0.007687858018874576,0.007635018473499323,0.00637715179968701,0.007701766152470379,0.007701766152470379
ENS_BPR__CDL_s_synth_dense_rrf_k90,0.008611856323123928,0.01256503445625017,0.01256503445625017,0.006144516835014661,0.007687858018874576,0.007635018473499323,0.00637715179968701,0.007701766152470379,0.007701766152470379
ENS_BPR__CDL_m_synth_dense_rrf_k120,0.007438147402936135,0.01256503445625017,0.01256503445625017,0.005722227728782726,0.007684241323155251,0.007631401777779999,0.006240219092331768,0.007760451598479767,0.007760451598479767
ENS_BPR__CDL_m_synth_dense_rrf_k60,0.007438147402936135,0.01256503445625017,0.01256503445625017,0.005722227728782726,0.007684241323155251,0.007631401777779999,0.006240219092331768,0.007760451598479767,0.007760451598479767
ENS_BPR__CDL_m_synth_dense_rrf_k90,0.007438147402936135,0.01256503445625017,0.01256503445625017,0.005722227728782726,0.007684241323155251,0.007631401777779999,0.006240219092331768,0.007760451598479767,0.007760451598479767
CDL_l_synth_aspect,0.006525262687234518,0.012519561815336465,0.04965918807190119,0.005744226741493108,0.00763286078207422,0.016752419252684274,0.006787949921752738,0.007744615843207392,0.010222656576804845
ENS_BPR__CDL_s_synth_aspect_rrf_k120,0.008611856323123928,0.012509143555288846,0.012509143555288846,0.006193725474750926,0.007664803498881437,0.007639932764993192,0.006533646322378716,0.00775719129592369,0.00775719129592369
ENS_BPR__CDL_s_synth_aspect_rrf_k60,0.008611856323123928,0.012509143555288846,0.012509143555288846,0.006193725474750926,0.007664803498881437,0.007639932764993192,0.006533646322378716,0.00775719129592369,0.00775719129592369
ENS_BPR__CDL_s_synth_aspect_rrf_k90,0.008611856323123928,0.012509143555288846,0.012509143555288846,0.006193725474750926,0.007664803498881437,0.007639932764993192,0.006533646322378716,0.00775719129592369,0.00775719129592369
ENS_BPR__ConvMF_s_synth_aspect_wBorda_0.7_0.3,0.005170668259067073,0.012506349010240782,0.012506349010240782,0.004415242996309554,0.006561971684239052,0.006524916874755005,0.006338028169014085,0.007264885609956033,0.007264885609956033
ENS_BPR__ConvMF_l_synth_dense_wBorda_0.7_0.3,0.005170668259067073,0.012506349010240782,0.012506349010240782,0.004415242996309554,0.006567846563613563,0.006530791754129517,0.006338028169014085,0.0072718719725761985,0.0072718719725761985
ENS_BPR__CDL_s_synth_aspect_wBorda_0.1_0.9,0.007698971607422311,0.012470657276995305,0.012470657276995305,0.006232270504102296,0.007743417414217665,0.007673734946593784,0.007022691705790296,0.007841027647365675,0.007841027647365675
ENS_BPR__HFT_all_reviews_text_wBorda_0.1_0.9,0.006867594455622625,0.012393807288173487,0.012393807288173487,0.0050688233285324045,0.006901335821580075,0.006901335821580075,0.005516431924882629,0.006610030553692525,0.006610030553692525
CDL_m_synth_dense,0.006525262687234518,0.012393807288173487,0.05223016951612207,0.005744226741493108,0.0075474108306576426,0.017209151422999943,0.006787949921752738,0.007557381324986958,0.010243539715391992
ENS_MF__BPR_borda,0.007193624711230345,0.012347991457517032,0.012347991457517032,0.004738430862539741,0.006590251376586752,0.006559603807761131,0.005007824726134585,0.0063836724047991655,0.0063836724047991655
ENS_MF__BPR_wBorda_0.5_0.5,0.007193624711230345,0.012347991457517032,0.012347991457517032,0.004738430862539741,0.006590251376586752,0.006559603807761131,0.005007824726134585,0.0063836724047991655,0.0063836724047991655
CDL_s_synth_dense,0.006357589984350548,0.012226134585289516,0.051713178682229834,0.00559023017164294,0.007464479927725528,0.017111720711805643,0.006787949921752738,0.0075848610179596095,0.010232943182642113
CDL_all_reviews_text,0.0051838810641627545,0.012226134585289516,0.05087202062276191,0.005163773534975757,0.0074710457806557015,0.016882177800306597,0.006651017214397496,0.007656587674193308,0.01023596777376579
ENS_BPR__HFT_s_synth_dense_wBorda_0.7_0.3,0.005506013664835014,0.012196154509905435,0.012196154509905435,0.00481331835461192,0.006798368963336737,0.00676131415385269,0.007120500782472613,0.008270921827259857,0.008270921827259857
ENS_BPR__ConvMF_s_synth_aspect_wMean_0.1_0.9,0.0029342723004694834,0.012089201877934273,0.012089201877934273,0.0018633744835573672,0.005116547821358745,0.005116547821358745,0.0020931142410015647,0.003938445487741262,0.003938445487741262
ENS_BPR__ConvMF_s_synth_aspect_wMean_0.3_0.7,0.0029342723004694834,0.012089201877934273,0.012089201877934273,0.0018633744835573672,0.005116547821358745,0.005116547821358745,0.0020931142410015647,0.003938445487741262,0.003938445487741262
ENS_BPR__VAECF_borda,0.005914017241852676,0.011919494550146886,0.011919494550146886,0.004328333874058733,0.006225408469298868,0.006192124194123617,0.006025039123630673,0.007255570459795811,0.007255570459795811
ENS_BPR__VAECF_wBorda_0.5_0.5,0.005914017241852676,0.011919494550146886,0.011919494550146886,0.004328333874058733,0.006225408469298868,0.006192124194123617,0.006025039123630673,0.007255570459795811,0.007255570459795811
ENS_BPR__ConvMF_m_synth_aspect_wBorda_0.7_0.3,0.00497505010570244,0.011919494550146886,0.011919494550146886,0.0042612464264593876,0.006416197816717195,0.0063791430072331476,0.006103286384976526,0.007253707429763767,0.007253707429763767
ENS_BPR__HFT_m_synth_dense_rrf_k10,0.005245826812728222,0.011899932734810423,0.011899932734810423,0.0043652274302624205,0.00665667102376027,0.00662602345493465,0.006298904538341157,0.007875027945450482,0.007875027945450482
ENS_BPR__HFT_meta_human_borda,0.005522780935123411,0.011891549099666223,0.011891549099666223,0.004180564630818463,0.006302852962093112,0.0062695686869178625,0.0056533646322378716,0.007201542588866533,0.007201542588866533
ENS_BPR__HFT_meta_human_wBorda_0.5_0.5,0.005522780935123411,0.011891549099666223,0.011891549099666223,0.004180564630818463,0.006302852962093112,0.0062695686869178625,0.0056533646322378716,0.007201542588866533,0.007201542588866533
ENS_BPR__HFT_meta_human_rrf_k10,0.004454970564125494,0.011891549099666223,0.011891549099666223,0.003695284747942834,0.006281886759697458,0.006253207225300224,0.004773082942097026,0.0064935911766897695,0.0064935911766897695
ENS_BPR__ConvMF_s_synth_dense_wBorda_0.7_0.3,0.005405410043104632,0.011880370919473958,0.011880370919473958,0.004614280675460737,0.006550412509400395,0.006513357699916349,0.006729264475743349,0.007788397048960429,0.007788397048960429
ENS_BPR__CDL_s_synth_dense_wMean_0.7_0.3,0.007653155776765858,0.011865466679217606,0.011865466679217606,0.006367574060090706,0.007881605617386435,0.007827321302677062,0.0077660406885758995,0.00907295625605485,0.00907295625605485
ENS_BPR__CDL_s_synth_dense_wMean_0.9_0.1,0.007653155776765858,0.011865466679217606,0.011865466679217606,0.006367574060090706,0.007881605617386435,0.007827321302677062,0.0077660406885758995,0.00907295625605485,0.00907295625605485
ENS_BPR__ConvMF_m_synth_dense_wBorda_0.7_0.3,0.005229353705076463,0.011626067320099936,0.011626067320099936,0.00449034269992893,0.006387632384767067,0.0063505775752830205,0.00649452269170579,0.007449325583128399,0.007449325583128399
ENS_BPR__ConvMF_meta_only_wBorda_0.7_0.3,0.005366286412431705,0.011528258243417619,0.011528258243417619,0.004614280675460737,0.0063483189535067435,0.006311264144022697,0.006729264475743349,0.007488449213801326,0.007488449213801326
ENS_BPR__HFT_m_synth_dense_wMean_0.1_0.9,0.004107981220657277,0.011502347417840376,0.011502347417840376,0.0027087932786519276,0.005344128023446387,0.005344128023446387,0.0031690140845070424,0.0047893844548774125,0.0047893844548774125
ENS_BPR__HFT_m_synth_dense_wMean_0.3_0.7,0.004107981220657277,0.011502347417840376,0.011502347417840376,0.0027087932786519276,0.005344128023446387,0.005344128023446387,0.0031690140845070424,0.0047893844548774125,0.0047893844548774125
ENS_BPR__CDL_m_synth_dense_wBorda_0.1_0.9,0.007698971607422311,0.011492566510172145,0.011492566510172145,0.006198279332143978,0.007411272410721142,0.007337349723899794,0.007022691705790296,0.007782342201356286,0.007782342201356286
ENS_BPR__CDL_l_synth_aspect_wBorda_0.1_0.9,0.007698971607422311,0.011492566510172145,0.011492566510172145,0.006198279332143978,0.0074733804134526505,0.007399457726631302,0.007022691705790296,0.007861986735226171,0.007861986735226171
ENS_BPR__CDL_meta_human_wBorda_0.3_0.7,0.00679773082942097,0.011489134612744693,0.011489134612744693,0.006193287514157924,0.007853496397111628,0.0077596426129329255,0.00764866979655712,0.008729227215142707,0.008729227215142707
ENS_BPR__CDL_m_synth_aspect_wBorda_0.3_0.7,0.00679773082942097,0.011489134612744693,0.011489134612744693,0.006193287514157924,0.007850405510661585,0.0077575811929403715,0.00764866979655712,0.008716186004918398,0.008716186004918398
ENS_MF__BPR_wBorda_0.7_0.3,0.007258830762351889,0.01146770976737619,0.01146770976737619,0.004678439825280728,0.006227986472527937,0.006202086272182203,0.004812206572769952,0.0060669572993516645,0.0060669572993516645
ENS_BPR__ConvMF_l_synth_aspect_wBorda_0.7_0.3,0.005170668259067073,0.011463052192296076,0.011463052192296076,0.004415242996309554,0.006250481153235479,0.006213426343751433,0.006338028169014085,0.007214583799090841,0.007214583799090841
ENS_BPR__HFT_l_synth_dense_rrf_k10,0.006556468440271257,0.011450010982071768,0.011450010982071768,0.004392880957576015,0.005991871462178292,0.005961223893352671,0.005164319248826292,0.006423727550488114,0.006423727550488114
ENS_BPR__HFT_l_synth_dense_rrf_k30,0.005382759520083464,0.011450010982071768,0.011450010982071768,0.004194017047324141,0.006261760605334375,0.006234618447979687,0.0044796557120500785,0.0058368730903942175,0.0058368730903942175
ENS_BPR__HFT_l_synth_dense_rrf_k120,0.005252347417840375,0.011450010982071768,0.011450010982071768,0.0035372743731821596,0.005759092056754186,0.0057331918564084506,0.003403755868544601,0.00491933079961249,0.00491933079961249
ENS_BPR__HFT_l_synth_dense_rrf_k60,0.005252347417840375,0.011450010982071768,0.011450010982071768,0.003970455413591247,0.006192273097163273,0.0061663728968175385,0.003990610328638498,0.005506185259706387,0.005506185259706387
ENS_BPR__HFT_l_synth_dense_rrf_k90,0.005252347417840375,0.011450010982071768,0.011450010982071768,0.0035372743731821596,0.005759092056754186,0.0057331918564084506,0.003403755868544601,0.00491933079961249,0.00491933079961249
ENS_MF__BPR_rrf_k30,0.0067208808405991504,0.011363380085581716,0.011363380085581716,0.004848042763303461,0.006498423792995371,0.006472523592649636,0.006083724569640063,0.007306338028169014,0.007306338028169014
CDL_meta_human,0.006357589984350548,0.01134585289514867,0.048681097305078025,0.00559023017164294,0.007284011105494744,0.01648734149602117,0.006787949921752738,0.007593244653103809,0.010129776295528914
CDL_m_synth_aspect,0.006357589984350548,0.01134585289514867,0.04965918807190119,0.00559023017164294,0.0072880411236002085,0.016769629914504744,0.006787949921752738,0.007597902228183918,0.010200549770091303
CDL_l_synth_dense,0.006357589984350548,0.01134585289514867,0.050078369829111125,0.00559023017164294,0.007299218665045167,0.016776892912846734,0.006787949921752738,0.007614203740964305,0.010177958187761668
ENS_BPR__ConvMF_all_reviews_text_wBorda_0.7_0.3,0.005170668259067073,0.011332640090052989,0.011332640090052989,0.004415242996309554,0.006170735377509787,0.00613368056802574,0.006338028169014085,0.007097212907072061,0.007097212907072061
ENS_BPR__HFT_l_synth_aspect_wBorda_0.7_0.3,0.005170668259067073,0.011332640090052989,0.011332640090052989,0.004415242996309554,0.006170735377509787,0.00613368056802574,0.006338028169014085,0.007097212907072061,0.007097212907072061
ENS_BPR__CDL_all_reviews_text_wBorda_0.3_0.7,0.00679773082942097,0.011321461909860723,0.011321461909860723,0.006210732669475253,0.007723738013276968,0.007625644009900797,0.00770735524256651,0.00873900812281094,0.00873900812281094
ENS_BPR__CDL_l_synth_dense_wBorda_0.3_0.7,0.00679773082942097,0.011321461909860723,0.011321461909860723,0.006193287514157924,0.00776023691420932,0.007666383130030616,0.00764866979655712,0.008729227215142707,0.008729227215142707
ENS_BPR__HFT_meta_human_wMean_0.1_0.9,0.004107981220657277,0.011306729264475745,0.011306729264475745,0.0022675380204404696,0.004830293152697063,0.004830293152697063,0.0022300469483568074,0.0038010470228780095,0.0038010470228780095
ENS_BPR__HFT_meta_human_wMean_0.3_0.7,0.004107981220657277,0.011306729264475745,0.011306729264475745,0.0022675380204404696,0.004830293152697063,0.004830293152697063,0.0022300469483568074,0.0038010470228780095,0.0038010470228780095
ENS_BPR__HFT_meta_human_rrf_k30,0.004454970564125494,0.011304694639572326,0.011304694639572326,0.003695284747942834,0.006144414291970813,0.006117272134616125,0.004773082942097026,0.006456330576048886,0.006456330576048886
ENS_BPR__CDL_meta_human_wBorda_0.1_0.9,0.0075312989045383414,0.011296948356807512,0.011296948356807512,0.006044282762293811,0.007360690991887822,0.007286768305066474,0.007022691705790296,0.007723656755346897,0.007723656755346897
ENS_BPR__CDL_m_synth_aspect_wBorda_0.1_0.9,0.0075312989045383414,0.011296948356807512,0.011296948356807512,0.006095719089569459,0.007381141344435955,0.0073072186576146085,0.007081377151799687,0.007752999478351592,0.007752999478351592
ENS_BPR__CDL_l_synth_dense_wBorda_0.1_0.9,0.0075312989045383414,0.011296948356807512,0.011296948356807512,0.006095719089569459,0.00740636251187398,0.0073324398250526335,0.007081377151799687,0.007782342201356286,0.007782342201356286
ENS_BPR__CDL_all_reviews_text_wBorda_0.1_0.9,0.006357589984350548,0.011296948356807512,0.011296948356807512,0.005669262452902276,0.007357315385330705,0.00727668522633582,0.006944444444444444,0.00781168492436098,0.00781168492436098
ENS_BPR__ConvMF_m_synth_aspect_rrf_k30,0.006671976302257991,0.011268659716584103,0.011268659716584103,0.004915220650368944,0.0065321698495244065,0.006481398915290427,0.005809859154929577,0.006979842015053283,0.006979842015053283
ENS_BPR__ConvMF_l_synth_dense_wMean_0.1_0.9,0.0029342723004694834,0.011189358372456965,0.011189358372456965,0.0018633744835573672,0.004758204106319787,0.004758204106319787,0.0020931142410015647,0.0036678403755868545,0.0036678403755868545
ENS_BPR__ConvMF_l_synth_dense_wMean_0.3_0.7,0.0029342723004694834,0.011189358372456965,0.011189358372456965,0.0018633744835573672,0.004758204106319787,0.004758204106319787,0.0020931142410015647,0.0036678403755868545,0.0036678403755868545
ENS_BPR__CDL_all_reviews_text_mean,0.005892592396484169,0.011174282537329237,0.011174282537329237,0.004935201577847267,0.006509475106496542,0.006466455804900688,0.006827073552425665,0.007622121618600491,0.007622121618600491
ENS_BPR__CDL_all_reviews_text_wMean_0.5_0.5,0.005892592396484169,0.011174282537329237,0.011174282537329237,0.004935201577847267,0.006509475106496542,0.006466455804900688,0.006827073552425665,0.007622121618600491,0.007622121618600491
HFT_all_reviews_text,0.006867594455622625,0.011171193829644533,0.033428390206559216,0.0050688233285324045,0.006514747821468882,0.011778003003142195,0.005516431924882629,0.006270959087860497,0.007687468122633321
ENS_BPR__ConvMF_meta_human_rrf_k30,0.005917449139280125,0.011117460121351895,0.011117460121351895,0.003514525215476633,0.0054517372501674335,0.005423057715770198,0.003892801251956181,0.005450760116253074,0.005450760116253074
ENS_BPR__ConvMF_meta_human_rrf_k120,0.005692488262910798,0.011117460121351895,0.011117460121351895,0.0032823972874793587,0.005303315848779131,0.005274636314381895,0.00363849765258216,0.005306841046277666,0.005306841046277666
ENS_BPR__ConvMF_meta_human_rrf_k60,0.005692488262910798,0.011117460121351895,0.011117460121351895,0.003210281620866111,0.005231200182165882,0.005202520647768647,0.003442879499217527,0.005111222892913033,0.005111222892913033
ENS_BPR__ConvMF_meta_human_rrf_k90,0.005692488262910798,0.011117460121351895,0.011117460121351895,0.0032823972874793587,0.005303315848779131,0.005274636314381895,0.00363849765258216,0.005306841046277666,0.005306841046277666
ENS_BPR__HFT_meta_human_rrf_k120,0.005889503688799464,0.011109076486207695,0.011109076486207695,0.00428031686254486,0.00627371774492167,0.006247817544575936,0.004968701095461659,0.006503372084357999,0.006503372084357999
ENS_BPR__HFT_meta_human_rrf_k60,0.005889503688799464,0.011109076486207695,0.011109076486207695,0.00428031686254486,0.00627371774492167,0.006247817544575936,0.004968701095461659,0.006503372084357999,0.006503372084357999
ENS_BPR__HFT_meta_human_rrf_k90,0.005889503688799464,0.011109076486207695,0.011109076486207695,0.00428031686254486,0.00627371774492167,0.006247817544575936,0.004968701095461659,0.006503372084357999,0.006503372084357999
ENS_BPR__CTR_m_synth_aspect_mean,0.003944966092853417,0.011068555583010736,0.011068555583010736,0.0033861850751065524,0.0059119089724001895,0.005884766815045501,0.004244913928012519,0.005959367315001118,0.005959367315001118
ENS_BPR__CTR_m_synth_aspect_wMean_0.5_0.5,0.003944966092853417,0.011068555583010736,0.011068555583010736,0.0033861850751065524,0.0059119089724001895,0.005884766815045501,0.004244913928012519,0.005959367315001118,0.005959367315001118
ENS_BPR__CTR_l_synth_aspect_wMean_0.7_0.3,0.006063273580879215,0.011065509216917667,0.011065509216917667,0.003545485281386049,0.005225000677034705,0.005156445100150391,0.003990610328638497,0.005017139876294806,0.005017139876294806
ENS_BPR__CTR_l_synth_aspect_wMean_0.9_0.1,0.006063273580879215,0.011065509216917667,0.011065509216917667,0.003545485281386049,0.005225000677034705,0.005156445100150391,0.003990610328638497,0.005017139876294806,0.005017139876294806
ENS_BPR__CDL_m_synth_dense_mean,0.004208879005024298,0.011006609834445269,0.011006609834445269,0.002631011029860161,0.004940401268089572,0.004897381966493718,0.003012519561815337,0.0042654072583650044,0.0042654072583650044
ENS_BPR__CDL_m_synth_dense_wMean_0.5_0.5,0.004208879005024298,0.011006609834445269,0.011006609834445269,0.002631011029860161,0.004940401268089572,0.004897381966493718,0.003012519561815337,0.0042654072583650044,0.0042654072583650044
ENS_BPR__CDL_l_synth_dense_wMean_0.7_0.3,0.005685796062927271,0.010975232486537156,0.010975232486537156,0.0034799409817876112,0.005449454756478243,0.005380535254536654,0.003794992175273865,0.005260731052984574,0.005260731052984574
ENS_BPR__CDL_l_synth_dense_wMean_0.9_0.1,0.005685796062927271,0.010975232486537156,0.010975232486537156,0.0034799409817876112,0.005449454756478243,0.005380535254536654,0.003794992175273865,0.005260731052984574,0.005260731052984574
ENS_BPR__ConvMF_l_synth_aspect_wMean_0.1_0.9,0.002347417840375587,0.01091549295774648,0.01091549295774648,0.0015849734122319022,0.004683653738593553,0.004683653738593553,0.0018583724569640062,0.0036874021909233177,0.0036874021909233177
ENS_BPR__ConvMF_l_synth_aspect_wMean_0.3_0.7,0.002347417840375587,0.01091549295774648,0.01091549295774648,0.0015849734122319022,0.004683653738593553,0.004683653738593553,0.0018583724569640062,0.0036874021909233177,0.0036874021909233177
ENS_BPR__HFT_l_synth_dense_borda,0.006031388133871455,0.010863156521977871,0.010863156521977871,0.004378533185746071,0.0057144054344725565,0.005681121159297305,0.005535993740219092,0.0063799463447350765,0.0063799463447350765
ENS_BPR__HFT_l_synth_dense_wBorda_0.5_0.5,0.006031388133871455,0.010863156521977871,0.010863156521977871,0.004378533185746071,0.0057144054344725565,0.005681121159297305,0.005535993740219092,0.0063799463447350765,0.0063799463447350765
ENS_BPR__HFT_s_synth_dense_rrf_k120,0.005532096085283632,0.01082682743635301,0.01082682743635301,0.003952281318065298,0.005773056718789981,0.0057187724040806045,0.004968701095461659,0.006350603621730382,0.006350603621730382
ENS_BPR__HFT_s_synth_dense_rrf_k60,0.005532096085283632,0.01082682743635301,0.01082682743635301,0.004099199088651083,0.005868396299100456,0.005782357695908749,0.005555555555555556,0.006937458081824279,0.006937458081824279
ENS_BPR__HFT_s_synth_dense_rrf_k90,0.005532096085283632,0.01082682743635301,0.01082682743635301,0.004099199088651083,0.005868396299100456,0.005782357695908749,0.005555555555555556,0.006937458081824279,0.006937458081824279
ENS_BPR__ConvMF_l_synth_dense_borda,0.005522780935123412,0.01074578562995909,0.01074578562995909,0.00405580765896836,0.005689477806302198,0.005656193531126946,0.005203442879499218,0.00625931515016022,0.00625931515016022
ENS_BPR__ConvMF_l_synth_dense_wBorda_0.5_0.5,0.005522780935123412,0.01074578562995909,0.01074578562995909,0.00405580765896836,0.005689477806302198,0.005656193531126946,0.005203442879499218,0.00625931515016022,0.00625931515016022
ENS_BPR__HFT_m_synth_dense_borda,0.006090073579880845,0.010726223814622628,0.010726223814622628,0.004497902817760918,0.006139855243839264,0.006106570968664013,0.006181533646322379,0.0075322304195543635,0.0075322304195543635
ENS_BPR__HFT_m_synth_dense_wBorda_0.5_0.5,0.006090073579880845,0.010726223814622628,0.010726223814622628,0.004497902817760918,0.006139855243839264,0.006106570968664013,0.006181533646322379,0.0075322304195543635,0.0075322304195543635
ENS_BPR__ConvMF_s_synth_dense_wMean_0.1_0.9,0.004107981220657277,0.010719874804381847,0.010719874804381847,0.0021332504287651815,0.004691603191335088,0.004691603191335088,0.001936619718309859,0.003740964304344586,0.003740964304344586
ENS_BPR__ConvMF_s_synth_dense_wMean_0.3_0.7,0.004107981220657277,0.010719874804381847,0.010719874804381847,0.0021332504287651815,0.004691603191335088,0.004691603191335088,0.001936619718309859,0.003740964304344586,0.003740964304344586
ENS_BPR__CDL_meta_only_wMean_0.1_0.9,0.002347417840375587,0.010719874804381847,0.010719874804381847,0.0015849734122319022,0.004704456548025611,0.004704456548025611,0.0018583724569640062,0.003832252775914748,0.003832252775914748
ENS_BPR__CDL_meta_only_wMean_0.3_0.7,0.002347417840375587,0.010719874804381847,0.010719874804381847,0.0015849734122319022,0.004704456548025611,0.004704456548025611,0.0018583724569640062,0.003832252775914748,0.003832252775914748
ENS_BPR__CDL_all_reviews_text_wMean_0.1_0.9,0.002347417840375587,0.010719874804381847,0.010719874804381847,0.0015849734122319022,0.004718500174018678,0.004718500174018678,0.0018583724569640062,0.0038452939861390563,0.0038452939861390563
ENS_BPR__CDL_all_reviews_text_wMean_0.3_0.7,0.002347417840375587,0.010719874804381847,0.010719874804381847,0.0015849734122319022,0.004718500174018678,0.004718500174018678,0.0018583724569640062,0.0038452939861390563,0.0038452939861390563
ENS_BPR__CDL_meta_human_wMean_0.1_0.9,0.002347417840375587,0.010719874804381847,0.010719874804381847,0.0015849734122319022,0.004718500174018678,0.004718500174018678,0.0018583724569640062,0.0038452939861390563,0.0038452939861390563
ENS_BPR__CDL_meta_human_wMean_0.3_0.7,0.002347417840375587,0.010719874804381847,0.010719874804381847,0.0015849734122319022,0.004718500174018678,0.004718500174018678,0.0018583724569640062,0.0038452939861390563,0.0038452939861390563
ENS_BPR__CDL_s_synth_dense_wMean_0.1_0.9,0.002347417840375587,0.010719874804381847,0.010719874804381847,0.0015849734122319022,0.004718500174018678,0.004718500174018678,0.0018583724569640062,0.0038452939861390563,0.0038452939861390563
ENS_BPR__CDL_s_synth_dense_wMean_0.3_0.7,0.002347417840375587,0.010719874804381847,0.010719874804381847,0.0015849734122319022,0.004718500174018678,0.004718500174018678,0.0018583724569640062,0.0038452939861390563,0.0038452939861390563
ENS_BPR__CDL_s_synth_aspect_wMean_0.1_0.9,0.002347417840375587,0.010719874804381847,0.010719874804381847,0.0015849734122319022,0.004718500174018678,0.004718500174018678,0.0018583724569640062,0.0038452939861390563,0.0038452939861390563
ENS_BPR__CDL_s_synth_aspect_wMean_0.3_0.7,0.002347417840375587,0.010719874804381847,0.010719874804381847,0.0015849734122319022,0.004718500174018678,0.004718500174018678,0.0018583724569640062,0.0038452939861390563,0.0038452939861390563
ENS_BPR__CDL_m_synth_dense_wMean_0.1_0.9,0.002347417840375587,0.010719874804381847,0.010719874804381847,0.0015849734122319022,0.004718500174018678,0.004718500174018678,0.0018583724569640062,0.0038452939861390563,0.0038452939861390563
ENS_BPR__CDL_m_synth_dense_wMean_0.3_0.7,0.002347417840375587,0.010719874804381847,0.010719874804381847,0.0015849734122319022,0.004718500174018678,0.004718500174018678,0.0018583724569640062,0.0038452939861390563,0.0038452939861390563
ENS_BPR__CDL_m_synth_aspect_wMean_0.1_0.9,0.002347417840375587,0.010719874804381847,0.010719874804381847,0.0015849734122319022,0.004718500174018678,0.004718500174018678,0.0018583724569640062,0.0038452939861390563,0.0038452939861390563
ENS_BPR__CDL_m_synth_aspect_wMean_0.3_0.7,0.002347417840375587,0.010719874804381847,0.010719874804381847,0.0015849734122319022,0.004718500174018678,0.004718500174018678,0.0018583724569640062,0.0038452939861390563,0.0038452939861390563
ENS_BPR__CDL_l_synth_dense_wMean_0.1_0.9,0.002347417840375587,0.010719874804381847,0.010719874804381847,0.0015849734122319022,0.004718500174018678,0.004718500174018678,0.0018583724569640062,0.0038452939861390563,0.0038452939861390563
ENS_BPR__CDL_l_synth_dense_wMean_0.3_0.7,0.002347417840375587,0.010719874804381847,0.010719874804381847,0.0015849734122319022,0.004718500174018678,0.004718500174018678,0.0018583724569640062,0.0038452939861390563,0.0038452939861390563
ENS_BPR__CDL_l_synth_aspect_wMean_0.1_0.9,0.002347417840375587,0.010719874804381847,0.010719874804381847,0.0015849734122319022,0.004713884328757431,0.004713884328757431,0.0018583724569640062,0.00382433489827856,0.00382433489827856
ENS_BPR__CDL_l_synth_aspect_wMean_0.3_0.7,0.002347417840375587,0.010719874804381847,0.010719874804381847,0.0015849734122319022,0.004713884328757431,0.004713884328757431,0.0018583724569640062,0.00382433489827856,0.00382433489827856
